player_username,opponent_username,played_as,opponent_played_as,result_for_player,result_for_opponent,player_rating,opponent_rating,time_class,opening,moves,first_move,rated,PGN,FEN
MagnusCarlsen,RainnWilson,white,black,win,checkmated,2862,1200,rapid,Modern Defense with 1 e4,27,e2e4,False,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2014.12.14""]
[Round ""-""]
[White ""MagnusCarlsen""]
[Black ""RainnWilson""]
[Result ""1-0""]
[CurrentPosition ""8/pp5p/1k1pN1pB/1Q1P4/3q2n1/2N5/PPP2PPP/6K1 b - -""]
[Timezone ""UTC""]
[ECO ""B06""]
[ECOUrl ""https://www.chess.com/openings/Modern-Defense-with-1-e4""]
[UTCDate ""2014.12.14""]
[UTCTime ""18:11:36""]
[WhiteElo ""2862""]
[BlackElo ""1200""]
[TimeControl ""1500+25""]
[Termination ""MagnusCarlsen won by checkmate""]
[StartTime ""18:11:36""]
[EndDate ""2014.12.14""]
[EndTime ""18:37:13""]
[Link ""https://www.chess.com/live/game/998800720""]

1. e4 {[%clk 0:24:55.5]} 1... g6 {[%clk 0:24:03.5]} 2. Nf3 {[%clk 0:25:13.7]} 2... d6 {[%clk 0:23:55.1]} 3. d4 {[%clk 0:24:57.4]} 3... Bg7 {[%clk 0:24:13.6]} 4. Bc4 {[%clk 0:25:02]} 4... Bg4 {[%clk 0:24:22.4]} 5. Bxf7+ {[%clk 0:25:12.6]} 5... Kxf7 {[%clk 0:24:40.3]} 6. Ng5+ {[%clk 0:25:07.5]} 6... Ke8 {[%clk 0:24:53.8]} 7. Qxg4 {[%clk 0:24:49.9]} 7... Nh6 {[%clk 0:24:53.9]} 8. Qh3 {[%clk 0:25:05.4]} 8... Nd7 {[%clk 0:24:57.3]} 9. Ne6 {[%clk 0:25:17]} 9... Qc8 {[%clk 0:24:21.8]} 10. Nxg7+ {[%clk 0:25:35.8]} 10... Kd8 {[%clk 0:24:34.8]} 11. Ne6+ {[%clk 0:25:29.2]} 11... Ke8 {[%clk 0:24:51.9]} 12. Bxh6 {[%clk 0:25:01.9]} 12... Nf6 {[%clk 0:25:06.9]} 13. Nc3 {[%clk 0:25:11.6]} 13... Kf7 {[%clk 0:23:58]} 14. d5 {[%clk 0:25:33.1]} 14... c6 {[%clk 0:23:30.4]} 15. O-O {[%clk 0:25:50.5]} 15... cxd5 {[%clk 0:23:46.8]} 16. exd5 {[%clk 0:26:06.7]} 16... Qc4 {[%clk 0:22:18.8]} 17. Ng5+ {[%clk 0:25:59.8]} 17... Ke8 {[%clk 0:22:33.3]} 18. Qe6 {[%clk 0:26:20.3]} 18... Qg4 {[%clk 0:21:43.4]} 19. Qf7+ {[%clk 0:26:03.6]} 19... Kd7 {[%clk 0:21:58]} 20. Rae1 {[%clk 0:25:44.4]} 20... Rae8 {[%clk 0:21:51.8]} 21. Re6 {[%clk 0:25:49.2]} 21... Qd4 {[%clk 0:20:58.7]} 22. Rfe1 {[%clk 0:26:06.1]} 22... Ng4 {[%clk 0:20:26.8]} 23. Rxe7+ {[%clk 0:26:24.7]} 23... Rxe7 {[%clk 0:20:43.4]} 24. Rxe7+ {[%clk 0:26:28.9]} 24... Kc8 {[%clk 0:20:50]} 25. Re8+ {[%clk 0:26:35.4]} 25... Rxe8 {[%clk 0:21:03.5]} 26. Qxe8+ {[%clk 0:26:16]} 26... Kc7 {[%clk 0:21:21.3]} 27. Ne6+ {[%clk 0:26:03.6]} 27... Kb6 {[%clk 0:21:30]} 28. Qb5# {[%clk 0:26:01.9]} 1-0",8/pp5p/1k1pN1pB/1Q1P4/3q2n1/2N5/PPP2PPP/6K1 b - -
MagnusCarlsen,solskytz,white,black,win,resigned,2862,1702,rapid,Nimzo Indian Defense Hubner Rubinstein Variation 5...d5,28,d2d4,False,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2014.12.14""]
[Round ""-""]
[White ""MagnusCarlsen""]
[Black ""solskytz""]
[Result ""1-0""]
[CurrentPosition ""2N5/1r2k2p/2p1P1q1/p1P1Qp2/5p2/P1Br1P2/1P4PP/4R1K1 b - -""]
[Timezone ""UTC""]
[ECO ""E42""]
[ECOUrl ""https://www.chess.com/openings/Nimzo-Indian-Defense-Hubner-Rubinstein-Variation-5...d5""]
[UTCDate ""2014.12.14""]
[UTCTime ""18:12:05""]
[WhiteElo ""2862""]
[BlackElo ""1702""]
[TimeControl ""1500+25""]
[Termination ""MagnusCarlsen won by resignation""]
[StartTime ""18:12:05""]
[EndDate ""2014.12.14""]
[EndTime ""18:43:33""]
[Link ""https://www.chess.com/live/game/998800982""]

1. d4 {[%clk 0:24:58.8]} 1... Nf6 {[%clk 0:24:50.1]} 2. c4 {[%clk 0:25:18]} 2... e6 {[%clk 0:25:12.6]} 3. Nc3 {[%clk 0:25:06.5]} 3... Bb4 {[%clk 0:25:31.7]} 4. e3 {[%clk 0:24:58.1]} 4... c5 {[%clk 0:25:31.1]} 5. Ne2 {[%clk 0:25:00.3]} 5... d5 {[%clk 0:25:16.9]} 6. a3 {[%clk 0:25:00.1]} 6... Bxc3+ {[%clk 0:25:19.9]} 7. Nxc3 {[%clk 0:24:46.8]} 7... Nc6 {[%clk 0:25:28.8]} 8. dxc5 {[%clk 0:24:54.7]} 8... a5 {[%clk 0:25:12.6]} 9. cxd5 {[%clk 0:25:17.1]} 9... exd5 {[%clk 0:25:26.1]} 10. Bb5 {[%clk 0:25:39.6]} 10... O-O {[%clk 0:25:24.3]} 11. O-O {[%clk 0:25:40.6]} 11... Bg4 {[%clk 0:23:26.8]} 12. f3 {[%clk 0:25:59.1]} 12... Be6 {[%clk 0:23:37.8]} 13. Na4 {[%clk 0:26:09.1]} 13... Qe7 {[%clk 0:23:35.8]} 14. Bd2 {[%clk 0:26:29.7]} 14... Rfd8 {[%clk 0:23:28.3]} 15. Bc3 {[%clk 0:26:06.4]} 15... d4 {[%clk 0:23:32.3]} 16. exd4 {[%clk 0:26:26.7]} 16... Nd5 {[%clk 0:23:55.4]} 17. Qd2 {[%clk 0:26:48.5]} 17... Qf6 {[%clk 0:23:44.5]} 18. Rfe1 {[%clk 0:27:09.2]} 18... Nf4 {[%clk 0:22:53.5]} 19. Bxc6 {[%clk 0:26:45.6]} 19... bxc6 {[%clk 0:23:04.5]} 20. Nb6 {[%clk 0:27:07.6]} 20... Rab8 {[%clk 0:22:35.2]} 21. Re4 {[%clk 0:26:07.9]} 21... g5 {[%clk 0:20:38]} 22. d5 {[%clk 0:26:15.3]} 22... Qg6 {[%clk 0:20:37.4]} 23. Qd4 {[%clk 0:26:33.5]} 23... f5 {[%clk 0:20:04.6]} 24. Rxf4 {[%clk 0:26:41.5]} 24... gxf4 {[%clk 0:20:17.9]} 25. Qh8+ {[%clk 0:26:22.7]} 25... Kf7 {[%clk 0:20:39.5]} 26. dxe6+ {[%clk 0:25:44.7]} 26... Ke7 {[%clk 0:20:29.3]} 27. Qe5 {[%clk 0:25:05.7]} 27... Rb7 {[%clk 0:18:39.6]} 28. Re1 {[%clk 0:25:06.4]} 28... Rd3 {[%clk 0:17:47.8]} 29. Nc8+ {[%clk 0:25:26.8]} 1-0",2N5/1r2k2p/2p1P1q1/p1P1Qp2/5p2/P1Br1P2/1P4PP/4R1K1 b - -
MagnusCarlsen,Tildenbeatsu,white,black,win,checkmated,2862,1200,rapid,Ruy Lopez Opening Berlin lHermet Variation,26,e2e4,False,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2014.12.14""]
[Round ""-""]
[White ""MagnusCarlsen""]
[Black ""Tildenbeatsu""]
[Result ""1-0""]
[CurrentPosition ""r6k/pq3pQp/1p6/3bPN2/8/8/1PP3PP/3RR1K1 b - -""]
[Timezone ""UTC""]
[ECO ""C67""]
[ECOUrl ""https://www.chess.com/openings/Ruy-Lopez-Opening-Berlin-lHermet-Variation""]
[UTCDate ""2014.12.14""]
[UTCTime ""18:13:04""]
[WhiteElo ""2862""]
[BlackElo ""1200""]
[TimeControl ""1500+25""]
[Termination ""MagnusCarlsen won by checkmate""]
[StartTime ""18:13:04""]
[EndDate ""2014.12.14""]
[EndTime ""18:56:09""]
[Link ""https://www.chess.com/live/game/998802049""]

1. e4 {[%clk 0:24:57.6]} 1... e5 {[%clk 0:24:55.4]} 2. Nf3 {[%clk 0:24:58.6]} 2... Nc6 {[%clk 0:25:13.7]} 3. Bb5 {[%clk 0:24:59.8]} 3... Nf6 {[%clk 0:25:33.6]} 4. O-O {[%clk 0:25:06.3]} 4... Nxe4 {[%clk 0:25:54.7]} 5. d4 {[%clk 0:25:14]} 5... Nd6 {[%clk 0:25:45.4]} 6. Bg5 {[%clk 0:24:40.4]} 6... Be7 {[%clk 0:23:35.6]} 7. Bxe7 {[%clk 0:24:50]} 7... Nxe7 {[%clk 0:23:08]} 8. dxe5 {[%clk 0:25:03.6]} 8... Nxb5 {[%clk 0:22:06.5]} 9. a4 {[%clk 0:25:21.9]} 9... O-O {[%clk 0:21:46]} 10. axb5 {[%clk 0:25:43.4]} 10... Ng6 {[%clk 0:21:39.8]} 11. Nc3 {[%clk 0:25:56.2]} 11... b6 {[%clk 0:19:10.8]} 12. Qd5 {[%clk 0:26:12.6]} 12... c6 {[%clk 0:18:18.3]} 13. bxc6 {[%clk 0:26:08]} 13... dxc6 {[%clk 0:18:36]} 14. Qxc6 {[%clk 0:26:10.4]} 14... Be6 {[%clk 0:17:40.7]} 15. Rad1 {[%clk 0:26:22.1]} 15... Qc8 {[%clk 0:16:44]} 16. Qe4 {[%clk 0:26:35.1]} 16... Bf5 {[%clk 0:15:32.7]} 17. Qe3 {[%clk 0:26:52.2]} 17... Qb7 {[%clk 0:11:11.8]} 18. Nd4 {[%clk 0:26:53.5]} 18... Be6 {[%clk 0:09:35.8]} 19. f4 {[%clk 0:27:10.7]} 19... Bc4 {[%clk 0:08:15.1]} 20. Rfe1 {[%clk 0:25:16.2]} 20... Ne7 {[%clk 0:05:01.4]} 21. f5 {[%clk 0:25:35.3]} 21... Nd5 {[%clk 0:03:37.2]} 22. Nxd5 {[%clk 0:25:31.7]} 22... Bxd5 {[%clk 0:03:41.7]} 23. f6 {[%clk 0:25:32.9]} 23... gxf6 {[%clk 0:03:24.5]} 24. Nf5 {[%clk 0:25:43.5]} 24... Kh8 {[%clk 0:03:18.8]} 25. Qh6 {[%clk 0:25:57]} 25... Rg8 {[%clk 0:03:29.8]} 26. Qxf6+ {[%clk 0:25:20.2]} 26... Rg7 {[%clk 0:03:30.3]} 27. Qxg7# {[%clk 0:25:43.5]} 1-0",r6k/pq3pQp/1p6/3bPN2/8/8/1PP3PP/3RR1K1 b - -
MagnusCarlsen,mtmnfy,white,black,win,resigned,2862,1200,rapid,French Defense Normal Variation,34,d2d4,False,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2014.12.14""]
[Round ""-""]
[White ""MagnusCarlsen""]
[Black ""mtmnfy""]
[Result ""1-0""]
[CurrentPosition ""4r1k1/1p1n1Nr1/p2P2P1/7Q/5P1P/8/PP5K/8 b - -""]
[Timezone ""UTC""]
[ECO ""C00""]
[ECOUrl ""https://www.chess.com/openings/French-Defense-Normal-Variation""]
[UTCDate ""2014.12.14""]
[UTCTime ""18:11:52""]
[WhiteElo ""2862""]
[BlackElo ""1200""]
[TimeControl ""1500+25""]
[Termination ""MagnusCarlsen won by resignation""]
[StartTime ""18:11:52""]
[EndDate ""2014.12.14""]
[EndTime ""19:05:52""]
[Link ""https://www.chess.com/live/game/998800852""]

1. d4 {[%clk 0:24:58.4]} 1... e6 {[%clk 0:24:54.2]} 2. e4 {[%clk 0:25:15.3]} 2... d5 {[%clk 0:25:13.6]} 3. Nd2 {[%clk 0:25:30.1]} 3... Nc6 {[%clk 0:25:33.5]} 4. Ngf3 {[%clk 0:25:07.4]} 4... Nf6 {[%clk 0:25:51.9]} 5. e5 {[%clk 0:25:08.8]} 5... Nd7 {[%clk 0:26:11.9]} 6. Bd3 {[%clk 0:25:05]} 6... f6 {[%clk 0:26:27.3]} 7. exf6 {[%clk 0:25:04.8]} 7... Qxf6 {[%clk 0:26:49]} 8. O-O {[%clk 0:25:00.3]} 8... Bd6 {[%clk 0:27:10.5]} 9. Nb3 {[%clk 0:24:53.2]} 9... O-O {[%clk 0:27:28.7]} 10. c4 {[%clk 0:24:51.3]} 10... Bf4 {[%clk 0:24:07.1]} 11. Re1 {[%clk 0:24:59.6]} 11... e5 {[%clk 0:21:34.4]} 12. cxd5 {[%clk 0:25:16.9]} 12... Nxd4 {[%clk 0:21:27.2]} 13. Nbxd4 {[%clk 0:25:36.1]} 13... exd4 {[%clk 0:21:30]} 14. Bxf4 {[%clk 0:25:58.2]} 14... Qxf4 {[%clk 0:21:47.6]} 15. Re4 {[%clk 0:26:09]} 15... Qf6 {[%clk 0:19:36.8]} 16. Rc1 {[%clk 0:26:03.7]} 16... Nb6 {[%clk 0:14:01.9]} 17. Rxc7 {[%clk 0:26:10.4]} 17... Bf5 {[%clk 0:11:15.5]} 18. Ree7 {[%clk 0:25:35.3]} 18... Bxd3 {[%clk 0:10:47.4]} 19. Qxd3 {[%clk 0:25:57.9]} 19... Rac8 {[%clk 0:09:34.6]} 20. Rxg7+ {[%clk 0:26:00.1]} 20... Qxg7 {[%clk 0:09:56.1]} 21. Rxg7+ {[%clk 0:26:20.6]} 21... Kxg7 {[%clk 0:10:19.6]} 22. Qxd4+ {[%clk 0:26:21.5]} 22... Kg8 {[%clk 0:09:37.2]} 23. h4 {[%clk 0:25:10.9]} 23... Rc1+ {[%clk 0:08:13.2]} 24. Kh2 {[%clk 0:24:58.6]} 24... Rc7 {[%clk 0:08:31.9]} 25. Ne5 {[%clk 0:25:18.7]} 25... Rg7 {[%clk 0:08:19.9]} 26. d6 {[%clk 0:25:39.8]} 26... Nd7 {[%clk 0:06:53.6]} 27. f4 {[%clk 0:25:38.7]} 27... a6 {[%clk 0:06:41]} 28. g4 {[%clk 0:25:39.7]} 28... Re8 {[%clk 0:04:54.3]} 29. g5 {[%clk 0:25:26.2]} 29... h6 {[%clk 0:02:11.3]} 30. Qd5+ {[%clk 0:23:55.1]} 30... Kh7 {[%clk 0:01:46.9]} 31. g6+ {[%clk 0:24:05]} 31... Kh8 {[%clk 0:01:51.8]} 32. Nf7+ {[%clk 0:23:56.2]} 32... Kg8 {[%clk 0:02:08.7]} 33. Nxh6+ {[%clk 0:24:02.3]} 33... Kh8 {[%clk 0:02:06.1]} 34. Nf7+ {[%clk 0:24:19.4]} 34... Kg8 {[%clk 0:02:28.3]} 35. Qh5 {[%clk 0:24:36.8]} 1-0",4r1k1/1p1n1Nr1/p2P2P1/7Q/5P1P/8/PP5K/8 b - -
MagnusCarlsen,stepanosinovsky,white,black,resigned,win,2862,2360,rapid,Trompowsky Attack 2...c5 3.d5,41,d2d4,False,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2014.12.14""]
[Round ""-""]
[White ""MagnusCarlsen""]
[Black ""stepanosinovsky""]
[Result ""0-1""]
[CurrentPosition ""8/3N1pbk/6pp/3Q4/P4P2/8/r2r4/6K1 w - -""]
[Timezone ""UTC""]
[ECO ""A45""]
[ECOUrl ""https://www.chess.com/openings/Trompowsky-Attack-2...c5-3.d5""]
[UTCDate ""2014.12.14""]
[UTCTime ""18:12:53""]
[WhiteElo ""2862""]
[BlackElo ""2360""]
[TimeControl ""1500+25""]
[Termination ""stepanosinovsky won by resignation""]
[StartTime ""18:12:53""]
[EndDate ""2014.12.14""]
[EndTime ""19:12:15""]
[Link ""https://www.chess.com/live/game/998801568""]

1. d4 {[%clk 0:24:57.4]} 1... Nf6 {[%clk 0:24:50.3]} 2. Bg5 {[%clk 0:25:14.9]} 2... c5 {[%clk 0:24:16.7]} 3. d5 {[%clk 0:25:05.1]} 3... Ne4 {[%clk 0:24:28.3]} 4. Bc1 {[%clk 0:25:12.5]} 4... e6 {[%clk 0:24:31.3]} 5. c4 {[%clk 0:24:38.9]} 5... b5 {[%clk 0:24:01.5]} 6. cxb5 {[%clk 0:24:51.3]} 6... Qa5+ {[%clk 0:22:13.4]} 7. Nd2 {[%clk 0:24:55]} 7... exd5 {[%clk 0:21:42]} 8. e3 {[%clk 0:25:15.5]} 8... a6 {[%clk 0:20:05]} 9. bxa6 {[%clk 0:25:25.5]} 9... Nxa6 {[%clk 0:19:56.4]} 10. Nf3 {[%clk 0:25:48.1]} 10... Be7 {[%clk 0:19:19]} 11. Be2 {[%clk 0:26:04.5]} 11... O-O {[%clk 0:18:19.7]} 12. O-O {[%clk 0:26:25.9]} 12... Bb7 {[%clk 0:17:59.7]} 13. Ne5 {[%clk 0:26:10.4]} 13... Qc7 {[%clk 0:15:06.1]} 14. Nxe4 {[%clk 0:26:23.9]} 14... Qxe5 {[%clk 0:15:20.5]} 15. Ng3 {[%clk 0:26:39.3]} 15... g6 {[%clk 0:13:42.6]} 16. Bd2 {[%clk 0:26:18]} 16... Bf6 {[%clk 0:13:41.4]} 17. Bf3 {[%clk 0:25:41.9]} 17... Bc6 {[%clk 0:13:30.3]} 18. Bc3 {[%clk 0:24:56.2]} 18... d4 {[%clk 0:13:43.6]} 19. exd4 {[%clk 0:25:10.6]} 19... cxd4 {[%clk 0:14:05.8]} 20. Re1 {[%clk 0:25:27.7]} 20... dxc3 {[%clk 0:10:34.9]} 21. Rxe5 {[%clk 0:25:32]} 21... cxb2 {[%clk 0:10:54.6]} 22. Rb1 {[%clk 0:25:49.3]} 22... Bxe5 {[%clk 0:11:16.7]} 23. Bxc6 {[%clk 0:25:49]} 23... dxc6 {[%clk 0:11:39.4]} 24. Ne4 {[%clk 0:25:19.7]} 24... Nb4 {[%clk 0:10:35.9]} 25. f4 {[%clk 0:24:41.8]} 25... Rfd8 {[%clk 0:09:09.4]} 26. Qb3 {[%clk 0:24:50.6]} 26... Bd4+ {[%clk 0:09:20.4]} 27. Kf1 {[%clk 0:25:14]} 27... Rab8 {[%clk 0:07:13.5]} 28. Rxb2 {[%clk 0:25:02.4]} 28... Na6 {[%clk 0:07:32.6]} 29. Qc4 {[%clk 0:25:13.1]} 29... Rxb2 {[%clk 0:07:20.4]} 30. Qxa6 {[%clk 0:25:11.3]} 30... Bg7 {[%clk 0:05:12.5]} 31. Ke1 {[%clk 0:23:58.2]} 31... h6 {[%clk 0:04:31.9]} 32. a4 {[%clk 0:24:03.4]} 32... Kh7 {[%clk 0:03:57.2]} 33. Qxc6 {[%clk 0:23:45.4]} 33... Rdb8 {[%clk 0:02:35.7]} 34. Nf6+ {[%clk 0:23:40.2]} 34... Kh8 {[%clk 0:02:23.4]} 35. Nd7 {[%clk 0:23:53.8]} 35... R8b3 {[%clk 0:01:59.6]} 36. Qa8+ {[%clk 0:23:50.6]} 36... Kh7 {[%clk 0:02:21.3]} 37. Qd5 {[%clk 0:24:04.7]} 37... Ra3 {[%clk 0:02:14.1]} 38. Qd1 {[%clk 0:23:19]} 38... Rxg2 {[%clk 0:02:14.2]} 39. Kf1 {[%clk 0:23:33.1]} 39... Rxh2 {[%clk 0:02:27.3]} 40. Kg1 {[%clk 0:23:15.3]} 40... Raa2 {[%clk 0:02:29.2]} 41. Qd5 {[%clk 0:23:08.2]} 41... Rhd2 {[%clk 0:02:32.8]} 0-1",8/3N1pbk/6pp/3Q4/P4P2/8/r2r4/6K1 w - -
MagnusCarlsen,cool64chess,white,black,win,resigned,2862,1891,rapid,Nimzowitsch Larsen Attack Classical Variation 2.Bb2,49,b2b3,False,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2014.12.14""]
[Round ""-""]
[White ""MagnusCarlsen""]
[Black ""cool64chess""]
[Result ""1-0""]
[CurrentPosition ""8/p3k1B1/6P1/2pK3P/2P3n1/P7/8/8 b - -""]
[Timezone ""UTC""]
[ECO ""A01""]
[ECOUrl ""https://www.chess.com/openings/Nimzowitsch-Larsen-Attack-Classical-Variation-2.Bb2""]
[UTCDate ""2014.12.14""]
[UTCTime ""18:13:11""]
[WhiteElo ""2862""]
[BlackElo ""1891""]
[TimeControl ""1500+25""]
[Termination ""MagnusCarlsen won by resignation""]
[StartTime ""18:13:11""]
[EndDate ""2014.12.14""]
[EndTime ""19:13:51""]
[Link ""https://www.chess.com/live/game/998801799""]

1. b3 {[%clk 0:24:57.8]} 1... d5 {[%clk 0:24:53.2]} 2. Bb2 {[%clk 0:24:56.3]} 2... c5 {[%clk 0:25:00]} 3. e3 {[%clk 0:25:02.9]} 3... Nc6 {[%clk 0:25:11.9]} 4. Bb5 {[%clk 0:25:09.8]} 4... Nf6 {[%clk 0:24:58.3]} 5. Nf3 {[%clk 0:24:57.8]} 5... e6 {[%clk 0:24:41.4]} 6. Bxc6+ {[%clk 0:25:10.9]} 6... bxc6 {[%clk 0:25:02.6]} 7. O-O {[%clk 0:25:09.7]} 7... Bd6 {[%clk 0:25:18.6]} 8. d3 {[%clk 0:25:16.8]} 8... O-O {[%clk 0:23:45.6]} 9. Ne5 {[%clk 0:25:06.6]} 9... Qc7 {[%clk 0:23:58.3]} 10. f4 {[%clk 0:25:21.2]} 10... Nd7 {[%clk 0:22:02.7]} 11. Qh5 {[%clk 0:25:33.3]} 11... f6 {[%clk 0:19:45.4]} 12. Ng4 {[%clk 0:25:46.1]} 12... f5 {[%clk 0:19:32.2]} 13. Qg5 {[%clk 0:26:03.7]} 13... Nb6 {[%clk 0:18:55.8]} 14. Nf6+ {[%clk 0:26:02.8]} 14... Kh8 {[%clk 0:18:43.2]} 15. Nh5 {[%clk 0:25:53.7]} 15... e5 {[%clk 0:18:53.2]} 16. Nd2 {[%clk 0:26:02.5]} 16... d4 {[%clk 0:17:23.5]} 17. Nf3 {[%clk 0:26:13.7]} 17... e4 {[%clk 0:17:09.1]} 18. Nh4 {[%clk 0:26:26.1]} 18... Rf7 {[%clk 0:15:53.4]} 19. exd4 {[%clk 0:25:56.5]} 19... Be7 {[%clk 0:15:47.7]} 20. Qg3 {[%clk 0:25:37.6]} 20... Qd8 {[%clk 0:15:06.1]} 21. dxc5 {[%clk 0:25:35.2]} 21... Bxh4 {[%clk 0:14:21.1]} 22. Bxg7+ {[%clk 0:25:54.3]} 22... Kg8 {[%clk 0:14:38.2]} 23. Bf6+ {[%clk 0:26:04.1]} 23... Bxg3 {[%clk 0:14:52.8]} 24. Bxd8 {[%clk 0:26:04.2]} 24... Nd7 {[%clk 0:14:24.6]} 25. Nxg3 {[%clk 0:26:12.5]} 25... exd3 {[%clk 0:14:45.3]} 26. c4 {[%clk 0:26:12.2]} 26... Nxc5 {[%clk 0:15:03.7]} 27. Ba5 {[%clk 0:26:15.1]} 27... Be6 {[%clk 0:14:34.2]} 28. Rad1 {[%clk 0:24:52.4]} 28... Rd7 {[%clk 0:13:12.6]} 29. Rfe1 {[%clk 0:25:04.3]} 29... Kf7 {[%clk 0:13:26.1]} 30. Re5 {[%clk 0:25:25]} 30... Nb7 {[%clk 0:13:44.7]} 31. Bc3 {[%clk 0:25:46.5]} 31... Re8 {[%clk 0:12:25]} 32. Nxf5 {[%clk 0:25:49.6]} 32... Bxf5 {[%clk 0:12:04]} 33. Rxf5+ {[%clk 0:26:12.9]} 33... Kg8 {[%clk 0:12:21]} 34. Re5 {[%clk 0:25:54]} 34... Rxe5 {[%clk 0:12:20.1]} 35. Bxe5 {[%clk 0:25:30.5]} 35... Nc5 {[%clk 0:11:48.9]} 36. Kf2 {[%clk 0:25:21.9]} 36... Na6 {[%clk 0:08:56.2]} 37. a3 {[%clk 0:23:59.4]} 37... Nc5 {[%clk 0:08:40.6]} 38. Ke3 {[%clk 0:23:48.1]} 38... Nxb3 {[%clk 0:08:53.9]} 39. Rxd3 {[%clk 0:23:54.8]} 39... Rxd3+ {[%clk 0:08:44.6]} 40. Kxd3 {[%clk 0:24:18.1]} 40... Kf7 {[%clk 0:08:58.6]} 41. f5 {[%clk 0:24:30]} 41... Nc5+ {[%clk 0:09:07.8]} 42. Kd4 {[%clk 0:24:04.2]} 42... Na4 {[%clk 0:08:04.2]} 43. g4 {[%clk 0:24:26]} 43... Nb2 {[%clk 0:08:19.4]} 44. g5 {[%clk 0:24:01.9]} 44... Nd1 {[%clk 0:08:14.3]} 45. h4 {[%clk 0:23:26.8]} 45... Nf2 {[%clk 0:08:02.4]} 46. h5 {[%clk 0:23:45]} 46... c5+ {[%clk 0:08:19]} 47. Kd5 {[%clk 0:23:29.9]} 47... Ng4 {[%clk 0:08:34.5]} 48. g6+ {[%clk 0:23:52.5]} 48... hxg6 {[%clk 0:08:54.5]} 49. fxg6+ {[%clk 0:23:04.4]} 49... Ke7 {[%clk 0:09:10.5]} 50. Bg7 {[%clk 0:23:01]} 1-0",8/p3k1B1/6P1/2pK3P/2P3n1/P7/8/8 b - -
