player_username,opponent_username,played_as,opponent_played_as,result_for_player,result_for_opponent,player_rating,opponent_rating,rating_difference,result_val_for_player,time_class,opening,moves,first_move,rated,PGN,FEN
tyrange,IncredibleArcher,white,black,checkmated,win,1038,1235,-197,0.0,blitz,Kings Fianchetto Opening Reversed Alekhine Reversed Norwegian Defense,27,g2g3,True,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2020.04.09""]
[Round ""-""]
[White ""tyrange""]
[Black ""IncredibleArcher""]
[Result ""0-1""]
[CurrentPosition ""7r/pppk4/8/P2p3p/3Ppn2/2N1P2P/1PPB4/R1R1K1q1 w - -""]
[Timezone ""UTC""]
[ECO ""A00""]
[ECOUrl ""https://www.chess.com/openings/Kings-Fianchetto-Opening-Reversed-Alekhine-Reversed-Norwegian-Defense""]
[UTCDate ""2020.04.09""]
[UTCTime ""16:37:04""]
[WhiteElo ""1038""]
[BlackElo ""1235""]
[TimeControl ""600""]
[Termination ""IncredibleArcher won by checkmate""]
[StartTime ""16:37:04""]
[EndDate ""2020.04.09""]
[EndTime ""16:48:06""]
[Link ""https://www.chess.com/live/game/4699451555""]

1. g3 {[%clk 0:09:52.5]} 1... e5 {[%clk 0:09:57.4]} 2. Nf3 {[%clk 0:09:43.2]} 2... e4 {[%clk 0:09:54]} 3. Nh4 {[%clk 0:09:31.9]} 3... d5 {[%clk 0:09:48.7]} 4. Bg2 {[%clk 0:09:27.6]} 4... Bc5 {[%clk 0:09:45.8]} 5. e3 {[%clk 0:09:13.1]} 5... f5 {[%clk 0:09:40.3]} 6. d4 {[%clk 0:09:06.4]} 6... Bb6 {[%clk 0:09:36.1]} 7. O-O {[%clk 0:08:59.1]} 7... Nc6 {[%clk 0:09:30.5]} 8. h3 {[%clk 0:08:40.8]} 8... Be6 {[%clk 0:09:25.3]} 9. g4 {[%clk 0:08:31.4]} 9... g5 {[%clk 0:09:20.7]} 10. Nxf5 {[%clk 0:08:23.5]} 10... Bxf5 {[%clk 0:09:16.1]} 11. gxf5 {[%clk 0:08:21]} 11... Qf6 {[%clk 0:09:08.2]} 12. Qh5+ {[%clk 0:07:56.9]} 12... Kd7 {[%clk 0:08:55.3]} 13. Qg4 {[%clk 0:07:40.4]} 13... Nge7 {[%clk 0:08:48.4]} 14. f4 {[%clk 0:07:14.4]} 14... h5 {[%clk 0:08:45.8]} 15. Qxg5 {[%clk 0:06:58.7]} 15... Qf7 {[%clk 0:08:36.4]} 16. f6 {[%clk 0:06:36]} 16... Rag8 {[%clk 0:08:32.6]} 17. Qh4 {[%clk 0:06:11]} 17... Nf5 {[%clk 0:08:29.5]} 18. Qf2 {[%clk 0:05:44.5]} 18... Qxf6 {[%clk 0:08:24]} 19. Nc3 {[%clk 0:04:58.9]} 19... Ba5 {[%clk 0:08:10.4]} 20. Bd2 {[%clk 0:04:43.3]} 20... Nb4 {[%clk 0:08:03.2]} 21. Rfc1 {[%clk 0:04:09.1]} 21... Nh4 {[%clk 0:08:00.3]} 22. a3 {[%clk 0:03:23]} 22... Rxg2+ {[%clk 0:07:54.2]} 23. Qxg2 {[%clk 0:03:07.1]} 23... Nxg2 {[%clk 0:07:43.9]} 24. axb4 {[%clk 0:02:57.6]} 24... Qg6 {[%clk 0:07:15.1]} 25. bxa5 {[%clk 0:02:49.1]} 25... Nxf4+ {[%clk 0:07:12.7]} 26. Kf2 {[%clk 0:02:25.7]} 26... Qg2+ {[%clk 0:07:07.9]} 27. Ke1 {[%clk 0:02:06.3]} 27... Qg1# {[%clk 0:07:05.9]} 0-1",7r/pppk4/8/P2p3p/3Ppn2/2N1P2P/1PPB4/R1R1K1q1 w - -
tyrange,bombayfinn,black,white,win,timeout,1127,844,283,1.0,blitz,Queens Pawn Opening 1...d5 2.e3,22,d2d4,True,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2020.04.09""]
[Round ""-""]
[White ""bombayfinn""]
[Black ""tyrange""]
[Result ""0-1""]
[CurrentPosition ""r1b5/1p2krQ1/p2qp2p/3n1p2/3NB3/PP2P1P1/2P2P1P/R4RK1 w - -""]
[Timezone ""UTC""]
[ECO ""D00""]
[ECOUrl ""https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3""]
[UTCDate ""2020.04.09""]
[UTCTime ""16:52:33""]
[WhiteElo ""844""]
[BlackElo ""1127""]
[TimeControl ""600""]
[Termination ""tyrange won on time""]
[StartTime ""16:52:33""]
[EndDate ""2020.04.09""]
[EndTime ""17:11:28""]
[Link ""https://www.chess.com/live/game/4699514492""]

1. d4 {[%clk 0:09:55.2]} 1... d5 {[%clk 0:09:55.2]} 2. e3 {[%clk 0:09:44.3]} 2... c6 {[%clk 0:09:38.9]} 3. Nf3 {[%clk 0:09:31]} 3... Nf6 {[%clk 0:09:15.2]} 4. Nc3 {[%clk 0:08:28.7]} 4... e6 {[%clk 0:09:08.2]} 5. Ng5 {[%clk 0:08:06.9]} 5... h6 {[%clk 0:08:45.8]} 6. Nf3 {[%clk 0:07:59.5]} 6... Nbd7 {[%clk 0:08:26.6]} 7. g3 {[%clk 0:07:55.6]} 7... Nb6 {[%clk 0:08:12.3]} 8. b3 {[%clk 0:07:45]} 8... Bd6 {[%clk 0:07:36.4]} 9. a3 {[%clk 0:07:05.1]} 9... Ne4 {[%clk 0:07:01.3]} 10. Bd2 {[%clk 0:06:12.3]} 10... Qf6 {[%clk 0:06:09.7]} 11. Bd3 {[%clk 0:05:44.7]} 11... c5 {[%clk 0:05:44.1]} 12. Nxe4 {[%clk 0:05:17.4]} 12... dxe4 {[%clk 0:05:36.3]} 13. Bxe4 {[%clk 0:05:09.5]} 13... cxd4 {[%clk 0:04:59]} 14. Nxd4 {[%clk 0:04:33.9]} 14... a6 {[%clk 0:04:25.8]} 15. O-O {[%clk 0:03:54.2]} 15... Qe5 {[%clk 0:04:10.2]} 16. Qf3 {[%clk 0:02:59.8]} 16... Nd5 {[%clk 0:03:28.4]} 17. Bb4 {[%clk 0:01:55.7]} 17... f6 {[%clk 0:02:52.1]} 18. Bxd6 {[%clk 0:01:47.4]} 18... Qxd6 {[%clk 0:02:48.7]} 19. Qg4 {[%clk 0:01:17.6]} 19... Rf8 {[%clk 0:02:04.2]} 20. Qxg7 {[%clk 0:01:04.6]} 20... f5 {[%clk 0:01:54.1]} 21. Qg6+ {[%clk 0:00:26.2]} 21... Ke7 {[%clk 0:01:24.1]} 22. Qg7+ {[%clk 0:00:02.4]} 22... Rf7 {[%clk 0:01:16.6]} 0-1",r1b5/1p2krQ1/p2qp2p/3n1p2/3NB3/PP2P1P1/2P2P1P/R4RK1 w - -
tyrange,klabiender,white,black,timeout,win,1026,1137,-111,0.0,blitz,Queens Pawn Opening 1...d5 2.e3,29,d2d4,True,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2020.04.09""]
[Round ""-""]
[White ""tyrange""]
[Black ""klabiender""]
[Result ""0-1""]
[CurrentPosition ""8/2Q3pk/4b2p/p4p2/6p1/q1p5/6PK/8 w - a6""]
[Timezone ""UTC""]
[ECO ""D00""]
[ECOUrl ""https://www.chess.com/openings/Queens-Pawn-Opening-1...d5-2.e3""]
[UTCDate ""2020.04.09""]
[UTCTime ""17:15:37""]
[WhiteElo ""1026""]
[BlackElo ""1137""]
[TimeControl ""600""]
[Termination ""klabiender won on time""]
[StartTime ""17:15:37""]
[EndDate ""2020.04.09""]
[EndTime ""17:35:01""]
[Link ""https://www.chess.com/live/game/4699608363""]

1. d4 {[%clk 0:09:57.7]} 1... d5 {[%clk 0:09:58]} 2. e3 {[%clk 0:09:51.5]} 2... e6 {[%clk 0:09:52.3]} 3. Bd3 {[%clk 0:09:46.2]} 3... Nf6 {[%clk 0:09:44.5]} 4. Nf3 {[%clk 0:09:41]} 4... h6 {[%clk 0:09:32.8]} 5. Ne5 {[%clk 0:09:31.1]} 5... Nbd7 {[%clk 0:09:23.4]} 6. O-O {[%clk 0:09:16.5]} 6... Bd6 {[%clk 0:09:07.6]} 7. f4 {[%clk 0:09:08.9]} 7... O-O {[%clk 0:08:38.9]} 8. c3 {[%clk 0:08:35.7]} 8... c5 {[%clk 0:08:36.1]} 9. dxc5 {[%clk 0:08:10.7]} 9... Nxc5 {[%clk 0:08:25.6]} 10. Rf3 {[%clk 0:07:34.3]} 10... Nxd3 {[%clk 0:08:08.7]} 11. Qxd3 {[%clk 0:07:27.7]} 11... Bxe5 {[%clk 0:07:27.8]} 12. fxe5 {[%clk 0:07:22.4]} 12... Ng4 {[%clk 0:07:18]} 13. Qd4 {[%clk 0:06:26.9]} 13... Qh4 {[%clk 0:07:11.8]} 14. h3 {[%clk 0:05:29.7]} 14... f5 {[%clk 0:03:51.4]} 15. hxg4 {[%clk 0:05:05.5]} 15... fxg4 {[%clk 0:03:33.1]} 16. Rf4 {[%clk 0:04:31.1]} 16... Rxf4 {[%clk 0:03:23.8]} 17. exf4 {[%clk 0:03:40.3]} 17... Qe1+ {[%clk 0:03:20.7]} 18. Kh2 {[%clk 0:03:18.2]} 18... Qxc1 {[%clk 0:03:18.2]} 19. Qd3 {[%clk 0:02:55.6]} 19... Qxb2 {[%clk 0:03:11.3]} 20. Qb5 {[%clk 0:01:56.1]} 20... Qxa1 {[%clk 0:03:00.4]} 21. Na3 {[%clk 0:01:52.2]} 21... Qxa2 {[%clk 0:02:36]} 22. Qe8+ {[%clk 0:01:20.8]} 22... Kh7 {[%clk 0:02:32.5]} 23. Qf8 {[%clk 0:01:18]} 23... Qb3 {[%clk 0:01:53.5]} 24. c4 {[%clk 0:00:58.3]} 24... dxc4 {[%clk 0:01:47.9]} 25. f5 {[%clk 0:00:47.9]} 25... exf5 {[%clk 0:01:23]} 26. e6 {[%clk 0:00:41]} 26... Bxe6 {[%clk 0:01:17.4]} 27. Qxa8 {[%clk 0:00:38.3]} 27... Qxa3 {[%clk 0:01:15.8]} 28. Qxb7 {[%clk 0:00:32.9]} 28... c3 {[%clk 0:01:12.6]} 29. Qc7 {[%clk 0:00:05.9]} 29... a5 {[%clk 0:00:51.2]} 0-1",8/2Q3pk/4b2p/p4p2/6p1/q1p5/6PK/8 w - a6
tyrange,Moeyagz712,black,white,resigned,win,937,992,-55,0.0,blitz,Sicilian Defense Jalalabad Variation,13,e2e4,True,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2020.04.09""]
[Round ""-""]
[White ""Moeyagz712""]
[Black ""tyrange""]
[Result ""1-0""]
[CurrentPosition ""4kb1r/p2bn2p/8/2pQ1pB1/8/8/PPP2PPP/RN2R1K1 b kq -""]
[Timezone ""UTC""]
[ECO ""B27""]
[ECOUrl ""https://www.chess.com/openings/Sicilian-Defense-Jalalabad-Variation""]
[UTCDate ""2020.04.09""]
[UTCTime ""18:13:45""]
[WhiteElo ""992""]
[BlackElo ""937""]
[TimeControl ""600""]
[Termination ""Moeyagz712 won by resignation""]
[StartTime ""18:13:45""]
[EndDate ""2020.04.09""]
[EndTime ""18:17:51""]
[Link ""https://www.chess.com/live/game/4699849459""]

1. e4 {[%clk 0:09:59.9]} 1... e5 {[%clk 0:09:54.3]} 2. Nf3 {[%clk 0:09:58.8]} 2... c5 {[%clk 0:09:42.5]} 3. Nxe5 {[%clk 0:09:55.8]} 3... d6 {[%clk 0:09:18.2]} 4. Bb5+ {[%clk 0:09:50.8]} 4... Nc6 {[%clk 0:09:08.1]} 5. Nxc6 {[%clk 0:09:40.9]} 5... bxc6 {[%clk 0:09:05.3]} 6. Bxc6+ {[%clk 0:09:39]} 6... Bd7 {[%clk 0:08:53.5]} 7. Bxa8 {[%clk 0:09:38.1]} 7... Qxa8 {[%clk 0:08:52.2]} 8. O-O {[%clk 0:09:36.2]} 8... g6 {[%clk 0:08:39.6]} 9. d4 {[%clk 0:09:30.1]} 9... f5 {[%clk 0:08:15.9]} 10. dxc5 {[%clk 0:09:12]} 10... dxc5 {[%clk 0:08:08.6]} 11. exf5 {[%clk 0:09:10.5]} 11... gxf5 {[%clk 0:08:01.9]} 12. Re1+ {[%clk 0:09:08.3]} 12... Ne7 {[%clk 0:07:53.4]} 13. Bg5 {[%clk 0:08:52.6]} 13... Qd5 {[%clk 0:07:26.9]} 14. Qxd5 {[%clk 0:08:45.9]} 1-0",4kb1r/p2bn2p/8/2pQ1pB1/8/8/PPP2PPP/RN2R1K1 b kq -
tyrange,Moeyagz712,white,black,timeout,win,882,999,-117,0.0,blitz,English Defense,41,d2d4,True,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2020.04.09""]
[Round ""-""]
[White ""tyrange""]
[Black ""Moeyagz712""]
[Result ""0-1""]
[CurrentPosition ""6k1/2R5/8/BP5p/6p1/8/P1P4P/3K1r2 w - -""]
[Timezone ""UTC""]
[ECO ""A40""]
[ECOUrl ""https://www.chess.com/openings/English-Defense""]
[UTCDate ""2020.04.09""]
[UTCTime ""18:18:20""]
[WhiteElo ""882""]
[BlackElo ""999""]
[TimeControl ""600""]
[Termination ""Moeyagz712 won on time""]
[StartTime ""18:18:20""]
[EndDate ""2020.04.09""]
[EndTime ""18:36:04""]
[Link ""https://www.chess.com/live/game/4699867550""]

1. d4 {[%clk 0:09:54.5]} 1... b6 {[%clk 0:09:52.6]} 2. Nf3 {[%clk 0:09:46.7]} 2... c5 {[%clk 0:09:51.3]} 3. g4 {[%clk 0:09:27.9]} 3... cxd4 {[%clk 0:09:45.8]} 4. Bg2 {[%clk 0:09:16.4]} 4... e5 {[%clk 0:09:45.1]} 5. Nxe5 {[%clk 0:09:10.6]} 5... Nc6 {[%clk 0:09:35.3]} 6. Nxc6 {[%clk 0:09:02.1]} 6... dxc6 {[%clk 0:09:34.1]} 7. Bxc6+ {[%clk 0:08:59.5]} 7... Bd7 {[%clk 0:09:29.5]} 8. Bxa8 {[%clk 0:08:56.6]} 8... Qxa8 {[%clk 0:09:29.4]} 9. f3 {[%clk 0:08:50.1]} 9... Bxg4 {[%clk 0:09:23.6]} 10. Qxd4 {[%clk 0:08:37.3]} 10... Nf6 {[%clk 0:09:00.8]} 11. e4 {[%clk 0:08:04.3]} 11... Bxf3 {[%clk 0:08:40.4]} 12. Rf1 {[%clk 0:07:42.2]} 12... Bb4+ {[%clk 0:08:06.3]} 13. Qxb4 {[%clk 0:07:29.7]} 13... a5 {[%clk 0:07:46.4]} 14. Qb5+ {[%clk 0:07:08.5]} 14... Nd7 {[%clk 0:07:32.4]} 15. Rxf3 {[%clk 0:07:04.6]} 15... Qxe4+ {[%clk 0:07:26]} 16. Qe2 {[%clk 0:06:47.8]} 16... Qxe2+ {[%clk 0:07:05.1]} 17. Kxe2 {[%clk 0:06:42.4]} 17... O-O {[%clk 0:07:05]} 18. Bf4 {[%clk 0:06:28.3]} 18... Re8+ {[%clk 0:07:03.8]} 19. Kd1 {[%clk 0:06:14.8]} 19... Rd8 {[%clk 0:06:47.6]} 20. Nd2 {[%clk 0:06:07.4]} 20... f6 {[%clk 0:06:38.8]} 21. Bc7 {[%clk 0:05:18.6]} 21... Rc8 {[%clk 0:06:33.6]} 22. Rc3 {[%clk 0:04:50.6]} 22... Re8 {[%clk 0:06:32.5]} 23. b3 {[%clk 0:04:30.2]} 23... Re7 {[%clk 0:06:22.5]} 24. Bd6 {[%clk 0:04:14.5]} 24... Re6 {[%clk 0:06:20.4]} 25. Bc7 {[%clk 0:04:08.8]} 25... Nc5 {[%clk 0:05:59.6]} 26. Bxb6 {[%clk 0:03:30.5]} 26... Nd7 {[%clk 0:05:23.8]} 27. Bxa5 {[%clk 0:03:22.2]} 27... g5 {[%clk 0:05:08.7]} 28. b4 {[%clk 0:03:14.1]} 28... f5 {[%clk 0:05:04]} 29. Rb1 {[%clk 0:03:08.5]} 29... g4 {[%clk 0:05:02.2]} 30. Rbb3 {[%clk 0:02:56.9]} 30... f4 {[%clk 0:04:59.7]} 31. Ra3 {[%clk 0:02:47.2]} 31... h5 {[%clk 0:04:56.6]} 32. Rc7 {[%clk 0:02:21.4]} 32... Ne5 {[%clk 0:04:27.3]} 33. Nc4 {[%clk 0:01:51.2]} 33... f3 {[%clk 0:04:02.1]} 34. Nxe5 {[%clk 0:01:41]} 34... Rxe5 {[%clk 0:03:47.5]} 35. Rd3 {[%clk 0:01:32.5]} 35... Rf5 {[%clk 0:03:14.8]} 36. Rd8+ {[%clk 0:01:25]} 36... Rf8 {[%clk 0:03:13.6]} 37. Rdd7 {[%clk 0:01:08.3]} 37... f2 {[%clk 0:02:57.9]} 38. Rg7+ {[%clk 0:00:45.9]} 38... Kh8 {[%clk 0:02:56.2]} 39. Rgf7 {[%clk 0:00:09.7]} 39... Kg8 {[%clk 0:02:41.7]} 40. Rxf2 {[%clk 0:00:05.5]} 40... Rxf2 {[%clk 0:02:40.5]} 41. b5 {[%clk 0:00:01.6]} 41... Rf1+ {[%clk 0:02:37.1]} 0-1",6k1/2R5/8/BP5p/6p1/8/P1P4P/3K1r2 w - -
tyrange,Moeyagz712,black,white,checkmated,win,844,1005,-161,0.0,blitz,Kings Pawn Opening Kings Knight Elephant Gambit,53,e2e4,True,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2020.04.09""]
[Round ""-""]
[White ""Moeyagz712""]
[Black ""tyrange""]
[Result ""1-0""]
[CurrentPosition ""3k3Q/6R1/8/8/8/8/5PK1/8 b - -""]
[Timezone ""UTC""]
[ECO ""C40""]
[ECOUrl ""https://www.chess.com/openings/Kings-Pawn-Opening-Kings-Knight-Elephant-Gambit""]
[UTCDate ""2020.04.09""]
[UTCTime ""18:36:29""]
[WhiteElo ""1005""]
[BlackElo ""844""]
[TimeControl ""600""]
[Termination ""Moeyagz712 won by checkmate""]
[StartTime ""18:36:29""]
[EndDate ""2020.04.09""]
[EndTime ""18:53:43""]
[Link ""https://www.chess.com/live/game/4699941635""]

1. e4 {[%clk 0:09:59.9]} 1... e5 {[%clk 0:09:57.2]} 2. Nf3 {[%clk 0:09:56]} 2... d5 {[%clk 0:09:40.2]} 3. d3 {[%clk 0:09:36.8]} 3... f6 {[%clk 0:09:29.8]} 4. d4 {[%clk 0:09:19.8]} 4... Bb4+ {[%clk 0:09:05.1]} 5. c3 {[%clk 0:09:14.4]} 5... Ba5 {[%clk 0:08:57]} 6. b4 {[%clk 0:08:54.8]} 6... Bb6 {[%clk 0:08:44]} 7. a4 {[%clk 0:08:38.6]} 7... c6 {[%clk 0:08:24.7]} 8. a5 {[%clk 0:08:34.8]} 8... Bc7 {[%clk 0:08:18.6]} 9. b5 {[%clk 0:08:14.5]} 9... Bxa5 {[%clk 0:08:03.3]} 10. bxc6 {[%clk 0:08:01.9]} 10... Nxc6 {[%clk 0:07:58.5]} 11. Bb5 {[%clk 0:07:50.8]} 11... Qb6 {[%clk 0:07:27.7]} 12. Bxc6+ {[%clk 0:07:45.4]} 12... Qxc6 {[%clk 0:07:23.8]} 13. exd5 {[%clk 0:07:37.7]} 13... Qxd5 {[%clk 0:07:12]} 14. O-O {[%clk 0:06:55.4]} 14... Bxc3 {[%clk 0:06:57.5]} 15. Nxc3 {[%clk 0:06:52.5]} 15... Qc4 {[%clk 0:06:36.5]} 16. Qa4+ {[%clk 0:06:35.2]} 16... Qxa4 {[%clk 0:06:16.1]} 17. Rxa4 {[%clk 0:06:34.3]} 17... Ne7 {[%clk 0:06:04]} 18. dxe5 {[%clk 0:06:33.1]} 18... fxe5 {[%clk 0:05:53.3]} 19. Nxe5 {[%clk 0:06:30.8]} 19... O-O {[%clk 0:05:48.2]} 20. Ba3 {[%clk 0:06:23.7]} 20... Nc6 {[%clk 0:05:32.6]} 21. Nxc6 {[%clk 0:06:12.1]} 21... bxc6 {[%clk 0:05:30.4]} 22. Bxf8 {[%clk 0:06:10.6]} 22... Kxf8 {[%clk 0:05:28]} 23. Rd1 {[%clk 0:06:04.2]} 23... Bd7 {[%clk 0:05:10.7]} 24. Rf4+ {[%clk 0:05:59]} 24... Ke7 {[%clk 0:04:55.5]} 25. Re1+ {[%clk 0:05:50.1]} 25... Be6 {[%clk 0:04:44.5]} 26. Rg4 {[%clk 0:05:25]} 26... Rb8 {[%clk 0:04:19]} 27. Rxg7+ {[%clk 0:05:22.4]} 27... Kf6 {[%clk 0:04:12.4]} 28. Rxh7 {[%clk 0:04:59.9]} 28... Rb3 {[%clk 0:04:06.1]} 29. Ne4+ {[%clk 0:04:51.2]} 29... Kg6 {[%clk 0:03:42.2]} 30. Nc5 {[%clk 0:04:32.5]} 30... Rb8 {[%clk 0:02:51]} 31. Rxe6+ {[%clk 0:04:25.6]} 31... Kxh7 {[%clk 0:02:45.1]} 32. Re7+ {[%clk 0:04:16.2]} 32... Kg6 {[%clk 0:02:39.7]} 33. Re6+ {[%clk 0:04:12.7]} 33... Kf5 {[%clk 0:02:35]} 34. g4+ {[%clk 0:03:57.2]} 34... Kxg4 {[%clk 0:02:27.5]} 35. Kg2 {[%clk 0:03:44.7]} 35... Rb5 {[%clk 0:02:12.2]} 36. Rxc6 {[%clk 0:03:41.1]} 36... a5 {[%clk 0:01:56.6]} 37. Rg6+ {[%clk 0:03:30.5]} 37... Kf5 {[%clk 0:01:49.5]} 38. Rc6 {[%clk 0:03:21.8]} 38... Rb4 {[%clk 0:01:24.5]} 39. Ra6 {[%clk 0:03:04.4]} 39... Rc4 {[%clk 0:01:15.7]} 40. Rxa5 {[%clk 0:02:59.5]} 40... Rxc5 {[%clk 0:01:12.9]} 41. Rxc5+ {[%clk 0:02:58.2]} 41... Ke4 {[%clk 0:01:08.4]} 42. Rg5 {[%clk 0:02:50.1]} 42... Kf4 {[%clk 0:01:05.3]} 43. Rg8 {[%clk 0:02:43.6]} 43... Kf5 {[%clk 0:00:57.8]} 44. h4 {[%clk 0:02:42.8]} 44... Kf6 {[%clk 0:00:54.1]} 45. h5 {[%clk 0:02:42.7]} 45... Kf7 {[%clk 0:00:53.4]} 46. Rg3 {[%clk 0:02:40.7]} 46... Kf6 {[%clk 0:00:50.8]} 47. h6 {[%clk 0:02:40.6]} 47... Kf5 {[%clk 0:00:49.1]} 48. h7 {[%clk 0:02:40.5]} 48... Kf4 {[%clk 0:00:48.4]} 49. h8=Q {[%clk 0:02:36]} 49... Ke4 {[%clk 0:00:46]} 50. Qh4+ {[%clk 0:02:34.5]} 50... Kd5 {[%clk 0:00:44.4]} 51. Rg5+ {[%clk 0:02:34.4]} 51... Kd6 {[%clk 0:00:42.4]} 52. Qh6+ {[%clk 0:02:34.3]} 52... Kd7 {[%clk 0:00:41.1]} 53. Rg7+ {[%clk 0:02:34.2]} 53... Kd8 {[%clk 0:00:39.1]} 54. Qh8# {[%clk 0:02:34.1]} 1-0",3k3Q/6R1/8/8/8/8/5PK1/8 b - -
tyrange,Moeyagz712,white,black,timeout,win,816,1010,-194,0.0,blitz,Alekhines Defense,39,e2e4,True,"[Event ""Live Chess""]
[Site ""Chess.com""]
[Date ""2020.04.09""]
[Round ""-""]
[White ""tyrange""]
[Black ""Moeyagz712""]
[Result ""0-1""]
[CurrentPosition ""3Q4/1p6/p1pR4/2k1P3/2P2B2/8/PP5P/7K w - -""]
[Timezone ""UTC""]
[ECO ""B02""]
[ECOUrl ""https://www.chess.com/openings/Alekhines-Defense""]
[UTCDate ""2020.04.09""]
[UTCTime ""18:54:08""]
[WhiteElo ""816""]
[BlackElo ""1010""]
[TimeControl ""600""]
[Termination ""Moeyagz712 won on time""]
[StartTime ""18:54:08""]
[EndDate ""2020.04.09""]
[EndTime ""19:10:52""]
[Link ""https://www.chess.com/live/game/4700014301""]

1. e4 {[%clk 0:09:56.6]} 1... Nf6 {[%clk 0:09:51.5]} 2. f3 {[%clk 0:09:45]} 2... g6 {[%clk 0:09:49.1]} 3. Nc3 {[%clk 0:09:39.6]} 3... Bg7 {[%clk 0:09:47.8]} 4. Nh3 {[%clk 0:09:30.2]} 4... d5 {[%clk 0:09:41.2]} 5. Bb5+ {[%clk 0:09:14.6]} 5... c6 {[%clk 0:09:38.9]} 6. Be2 {[%clk 0:09:02.5]} 6... Bxh3 {[%clk 0:09:37.5]} 7. gxh3 {[%clk 0:08:56.6]} 7... dxe4 {[%clk 0:09:29.1]} 8. fxe4 {[%clk 0:08:52.4]} 8... Nxe4 {[%clk 0:09:18]} 9. Nxe4 {[%clk 0:08:49.7]} 9... Qd5 {[%clk 0:09:16.4]} 10. Bf3 {[%clk 0:08:32.5]} 10... Qf5 {[%clk 0:08:54.2]} 11. O-O {[%clk 0:08:13.5]} 11... Bd4+ {[%clk 0:08:33.9]} 12. Kh1 {[%clk 0:07:40.7]} 12... Qxh3 {[%clk 0:08:32.5]} 13. c3 {[%clk 0:07:27.8]} 13... Be5 {[%clk 0:08:30.8]} 14. Rf2 {[%clk 0:06:48.2]} 14... f5 {[%clk 0:07:59.5]} 15. d4 {[%clk 0:06:43.2]} 15... fxe4 {[%clk 0:07:45]} 16. dxe5 {[%clk 0:06:32.3]} 16... exf3 {[%clk 0:07:40.8]} 17. Rxf3 {[%clk 0:06:30.9]} 17... Qg4 {[%clk 0:07:29.4]} 18. Rd3 {[%clk 0:06:01.6]} 18... Na6 {[%clk 0:07:06.3]} 19. Qxg4 {[%clk 0:05:44.5]} 19... Nc5 {[%clk 0:06:49.8]} 20. Rf3 {[%clk 0:05:17.4]} 20... h5 {[%clk 0:06:48.4]} 21. Qf4 {[%clk 0:04:52.3]} 21... Ne6 {[%clk 0:06:33.7]} 22. Qf7+ {[%clk 0:04:31.2]} 22... Kd7 {[%clk 0:06:23.5]} 23. c4 {[%clk 0:03:44.1]} 23... Raf8 {[%clk 0:06:13.4]} 24. Qxg6 {[%clk 0:03:01.9]} 24... Rxf3 {[%clk 0:06:12.1]} 25. Bd2 {[%clk 0:02:28]} 25... Nf4 {[%clk 0:06:01]} 26. Qf5+ {[%clk 0:01:49.4]} 26... Ke8 {[%clk 0:05:11.3]} 27. Bxf4 {[%clk 0:01:41.9]} 27... Rf8 {[%clk 0:05:04]} 28. Qxh5+ {[%clk 0:01:20.8]} 28... Kd7 {[%clk 0:04:47.9]} 29. Qxf3 {[%clk 0:01:17.6]} 29... Kc8 {[%clk 0:04:42.2]} 30. Rd1 {[%clk 0:01:06.9]} 30... Rf7 {[%clk 0:04:28.3]} 31. Qh5 {[%clk 0:00:59.8]} 31... Rf8 {[%clk 0:04:11.5]} 32. Qg5 {[%clk 0:00:41.3]} 32... e6 {[%clk 0:04:00.3]} 33. Qe7 {[%clk 0:00:28.5]} 33... Rg8 {[%clk 0:03:53.3]} 34. Qd7+ {[%clk 0:00:22]} 34... Kb8 {[%clk 0:03:50.9]} 35. Qd6+ {[%clk 0:00:16]} 35... Kc8 {[%clk 0:03:49.5]} 36. Qxe6+ {[%clk 0:00:12.1]} 36... Kc7 {[%clk 0:03:45]} 37. Qxg8 {[%clk 0:00:10.9]} 37... Kb6 {[%clk 0:03:43.4]} 38. Rd6 {[%clk 0:00:07.5]} 38... a6 {[%clk 0:03:38.6]} 39. Qd8+ {[%clk 0:00:06.4]} 39... Kc5 {[%clk 0:03:36.4]} 0-1",3Q4/1p6/p1pR4/2k1P3/2P2B2/8/PP5P/7K w - -
